,course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,rating,content_duration,published_timestamp,subject,Date,Free/Paid,clean_sorted,vid
3537,687742,こどもギターレッスン　リトルギタリストⅡ,https://www.udemy.com/takalittle2/,20,2,0,47,Beginner Level,0.88,3.5,2016-02-18T19:19:38Z,Musical Instruments,2016-02-18,Paid, ,vid1
3538,1243162,Aprende a tocar las escalas en el acordeón de botones.,https://www.udemy.com/las-escalas-en-el-acordeon-de-botones/,20,2,0,21,All Levels,0.86,1,2017-06-17T23:48:41Z,Musical Instruments,2017-06-17,Paid,Aprende tocar las escalas en el acorden de botones,vid2
3539,1195742,The Music Coach Online Spirit Drum Course,https://www.udemy.com/the-music-coach-online-spirit-drum-course-i/,95,2,0,86,Beginner Level,0.95,5.5,2017-05-04T16:44:06Z,Musical Instruments,2017-05-04,Paid,Music Coach Online Spirit Drum Course,vid3
3540,1075366,Adobe InDesign CC 2017 Quick Start,https://www.udemy.com/adobe-indesign-cc-2017-quick-start/,35,2,0,29,All Levels,0.8,2.5,2017-04-17T22:36:55Z,Graphic Design,2017-04-17,Paid,Adobe InDesign CC  Quick Start,vid4
3541,197610,Técnicas Photoshop: Reformar Campo de golf,https://www.udemy.com/tecnicas-photoshop-reformar-campo-de-golf/,40,2,0,34,Beginner Level,0.95,1.5,2014-05-08T16:34:34Z,Graphic Design,2014-05-08,Paid,Tcnicas Photoshop Reformar Campo de golf,vid1
3542,1095488,Adobe photoshop The Flying Land compositing,https://www.udemy.com/adobe-photoshop-the-flying-land-compositing/,70,2,0,23,All Levels,0.95,2.5,2017-02-20T16:40:15Z,Graphic Design,2017-02-20,Paid,Adobe photoshop Flying Land compositing,vid2
3543,831640,Beginner's Guide to Book Cover Designing.,https://www.udemy.com/beginners-guide-to-book-cover-designing/,25,2,1,11,All Levels,0.95,1,2016-06-20T19:06:10Z,Graphic Design,2016-06-20,Paid,Beginners Guide Book Cover Designing,vid3
3544,1136446,Adobe Illustrator CC Beginner,https://www.udemy.com/adobe-illustrator-beginner/,30,2,0,37,All Levels,0.95,4,2017-03-08T04:12:22Z,Graphic Design,2017-03-08,Paid,Adobe Illustrator CC Beginner,vid4
3545,1163644,Master Terrazzo: Creating Vector Tiles with Adobe Illustrati,https://www.udemy.com/master-terrazzo/,20,2,1,11,Intermediate Level,0.95,1,2017-03-31T16:37:49Z,Graphic Design,2017-03-31,Paid,Master Terrazzo Creating Vector Tiles Adobe Illustrati,vid1
3546,1007622,Infodesign,https://www.udemy.com/infodesign/,50,2,1,12,Beginner Level,0.95,1.5,2017-03-24T00:39:48Z,Graphic Design,2017-03-24,Paid,Infodesign,vid2
3547,185538,MicroStation - Niveles,https://www.udemy.com/microstation-niveles/,20,2,0,7,Beginner Level,0.95,0.5666666667,2014-04-15T21:55:17Z,Graphic Design,2014-04-15,Paid,MicroStation Niveles,vid3
3548,1125728,Create Beveled Lettering in Adobe Illustrator,https://www.udemy.com/create-beveled-lettering/,20,2,0,8,Beginner Level,0.95,0.5833333333,2017-02-26T17:17:59Z,Graphic Design,2017-02-26,Paid,Create Beveled Lettering Adobe Illustrator,vid4
3549,1230950,The Fast Route to a Faster Financial Close,https://www.udemy.com/faster-financial-close/,50,2,0,8,All Levels,0.97,1.5,2017-06-23T22:05:17Z,Business Finance,2017-06-23,Paid,Fast Route Faster Financial Close,vid1
3550,1010988,Economics for beginners - Various Concepts,https://www.udemy.com/economics-forms-of-market-and-perfect-competition/,25,2,0,34,Beginner Level,0.97,2.5,2017-01-02T14:58:36Z,Business Finance,2017-01-02,Paid,Economics beginners Various Concepts,vid2
3551,855816,Investing in Stocks & Shares,https://www.udemy.com/making-money-from-stocks-shares/,20,2,0,24,All Levels,0.97,2,2016-05-23T06:21:40Z,Business Finance,2016-05-23,Paid,Investing Stocks Shares,vid3
3552,1117834,Learn How To Trade Gold In 2017,https://www.udemy.com/learn-how-to-trade-gold-in-2017/,200,2,1,16,All Levels,0.97,1,2017-04-06T04:59:32Z,Business Finance,2017-04-06,Paid,Learn Trade Gold ,vid4
3553,861764,"Geometry Of Chance strategy of defeating the roulette.""",https://www.udemy.com/geometry-of-chance-strategy-of-defeating-the-roulette/,30,2,1,10,Beginner Level,0.97,1.5,2016-06-28T17:51:41Z,Business Finance,2016-06-28,Paid,Geometry Chance strategy defeating roulette,vid1
3554,580068,Handle difficult questions the bank manager will ask you,https://www.udemy.com/handle-difficult-questions-the-bank-manager-will-ask-you/,20,2,0,12,All Levels,0.97,1,2015-09-04T20:03:24Z,Business Finance,2015-09-04,Paid,Handle difficult questions bank manager ask,vid2
3555,1162656,Introduction to Bitcoin for Beginners,https://www.udemy.com/introduction-to-bitcoin-for-beginners/,20,2,1,7,All Levels,0.97,0.5666666667,2017-04-28T00:03:47Z,Business Finance,2017-04-28,Paid,Introduction Bitcoin Beginners,vid3
3556,1072220,Reach Your Personal Financial Goals the Easy Way (2017 UK),https://www.udemy.com/reach-your-personal-financial-goals-the-easy-way-2017-uk/,95,2,0,59,All Levels,0.97,4.5,2017-05-22T23:58:16Z,Business Finance,2017-05-22,Paid,Reach Personal Financial Goals Easy Way  UK,vid4
3557,813360,Learn Financial Modeling from Scratch - Part 2,https://www.udemy.com/learn-financial-modeling-part-2/,50,2,1,27,All Levels,0.97,3.5,2016-04-07T15:15:10Z,Business Finance,2016-04-07,Paid,Learn Financial Modeling Scratch Part ,vid1
3558,813516,Learn Financial Modeling from Scratch - Part 3,https://www.udemy.com/learn-financial-modeling-part-3/,50,2,0,22,Beginner Level,0.97,2,2016-04-07T14:59:39Z,Business Finance,2016-04-07,Paid,Learn Financial Modeling Scratch Part ,vid2
3559,313512,Financial Reporting - Fundamentals/Basics,https://www.udemy.com/financial-reporting-fundamentals/,20,2,0,28,Beginner Level,0.97,2.5,2014-11-08T02:53:57Z,Business Finance,2014-11-08,Paid,Financial Reporting FundamentalsBasics,vid3
3560,359926,UK Tax Returns with HMRC,https://www.udemy.com/corporation-tax-returns-hmrc/,40,2,0,11,All Levels,0.97,1,2016-04-05T15:48:32Z,Business Finance,2016-04-05,Paid,UK Tax Returns HMRC,vid4
3561,1056242,Practical Accounts Training A,https://www.udemy.com/mobile-practical-accounts-training-a/,35,2,0,127,All Levels,0.97,31.5,2017-01-18T18:52:11Z,Business Finance,2017-01-18,Paid,Practical Accounts Training,vid1
3562,834422,Curso de Teclado,https://www.udemy.com/curso-de-teclado-gospel-modulo-1/,40,1,0,26,All Levels,0.96,1.5,2016-05-16T18:46:15Z,Musical Instruments,2016-05-16,Paid,Curso de Teclado,vid2
3563,448250,improvisación de Guitarra,https://www.udemy.com/improvisacion-de-guitarra/,20,1,0,10,Beginner Level,0.74,1,2015-03-24T18:59:20Z,Musical Instruments,2015-03-24,Paid,improvisacin de Guitarra,vid3
3564,968026,Learn to Play Tabla - The Indian drums,https://www.udemy.com/learn-to-play-tabla/,0,1,0,20,All Levels,0.78,1.5,2017-07-04T21:04:11Z,Musical Instruments,2017-07-04,Free,Learn Play Tabla Indian drums,vid4
3565,730702,Ukulele 3: Intermediate,https://www.udemy.com/ukulele-3-songs-to-learn-in-7-days/,25,1,0,11,Intermediate Level,0.11,0.65,2017-05-24T23:03:44Z,Musical Instruments,2017-05-24,Paid,Ukulele  Intermediate,vid1
3566,724436,Guitarra Acústica en Siete Días,https://www.udemy.com/guitarra-acustica-en-siete-dias/,20,1,1,38,Beginner Level,0.96,2.5,2016-01-29T20:38:03Z,Musical Instruments,2016-01-29,Paid,Guitarra Acstica en Siete Das,vid2
3567,939636,Coaching Bundle: Guitar for Music Educators: Part 2,https://www.udemy.com/coaching-bundle-guitar-for-music-educators-part-2/,135,1,1,6,All Levels,0.24,0.5,2016-09-02T15:11:55Z,Musical Instruments,2016-09-02,Paid,Coaching Bundle Guitar Music Educators Part ,vid3
3568,974704,Learn Piano Online-In the Garden Piano Solo,https://www.udemy.com/learn-piano-online-in-the-garden-piano-solo/,60,1,0,11,All Levels,0.37,1,2016-10-03T22:36:29Z,Musical Instruments,2016-10-03,Paid,Learn Piano OnlineIn Garden Piano Solo,vid4
3569,944804,Coaching Bundle: Guitar for Music Educators: Part 1,https://www.udemy.com/coaching-bundle-guitar-for-music-educators-part-1/,135,1,1,5,All Levels,0.04,0.5,2016-09-01T23:22:14Z,Musical Instruments,2016-09-01,Paid,Coaching Bundle Guitar Music Educators Part ,vid1
3570,1150468,Ukulele lernen für Papas mit Aram sam sam,https://www.udemy.com/ukulele-lernen-fur-papas-mit-aram-sam-sam/,55,1,0,37,Beginner Level,0.66,0.7,2017-05-17T20:23:46Z,Musical Instruments,2017-05-17,Paid,Ukulele lernen fr Papas mit Aram sam sam,vid2
3571,1261210,Suonare la Chitarra,https://www.udemy.com/suonare-la-chitarra/,200,1,1,22,Beginner Level,0.15,1,2017-06-21T17:19:26Z,Musical Instruments,2017-06-21,Paid,Suonare la Chitarra,vid3
